2008,4,5,6,1118,1110,1229,1220,WN,3109,N418WN,71,70,54,9,8,BUR,OAK,325,4,13,0,,0,NA,NA,NA,NA,NA
2008,2,8,5,1017,1020,1232,1229,US,1855,N512AU,135,129,117,3,-3,BDL,CLT,644,3,15,0,,0,NA,NA,NA,NA,NA
2008,6,12,4,1853,1810,2148,2118,CO,1792,N33103,175,188,118,30,43,EWR,MCO,938,9,48,0,,0,0,0,30,0,0
2008,6,22,7,552,600,659,715,EV,4156,N871AS,67,75,48,-16,-8,GNV,ATL,300,6,13,0,,0,NA,NA,NA,NA,NA
2008,6,17,2,1324,1330,1638,1659,F9,234,N908FR,134,149,120,-21,-6,DEN,BNA,1013,5,9,0,,0,NA,NA,NA,NA,NA
2008,12,29,1,1848,1828,2015,1958,UA,1223,N566UA,147,150,121,17,20,DEN,LAX,862,7,19,0,,0,17,0,0,0,0
2008,7,3,4,1032,800,1220,954,NW,1212,N309US,168,174,149,146,152,BDL,MSP,1050,7,12,0,,0,146,0,0,0,0
2008,4,28,1,2158,2200,2254,2250,AS,52,N772AS,56,50,41,4,-2,FAI,ANC,261,5,10,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1923,1920,2101,2034,XE,2191,N14940,98,74,50,27,3,IAH,BRO,308,5,43,0,,0,0,0,27,0,0
2008,9,20,6,2030,2035,2127,2148,9E,2022,91669E,117,133,99,-21,-5,ATL,HOU,696,5,13,0,,0,NA,NA,NA,NA,NA
2008,8,9,6,1600,1604,1659,1712,OO,5703,N560SW,59,68,49,-13,-4,SBA,SJC,234,3,7,0,,0,NA,NA,NA,NA,NA
2008,8,17,7,1057,1105,1842,1853,US,310,N665AW,285,288,247,-11,-8,SAN,CLT,2077,11,27,0,,0,NA,NA,NA,NA,NA
2008,6,1,7,826,826,1020,955,9E,5929,85329E,174,149,146,25,0,MEM,DEN,872,8,20,0,,0,0,0,25,0,0
2008,11,22,6,737,735,837,835,WN,322,N397SW,180,180,165,2,2,AUS,LAS,1090,6,9,0,,0,NA,NA,NA,NA,NA
2008,7,30,3,1631,1638,1802,1810,NW,137,N776NC,91,92,59,-8,-7,ORD,MSP,334,7,25,0,,0,NA,NA,NA,NA,NA
2008,1,27,7,1143,1145,1331,1325,US,1058,N939UW,108,100,76,6,-2,MCO,CLT,468,19,13,0,,0,NA,NA,NA,NA,NA
2008,12,31,3,1412,1340,2142,2040,HA,20,N596HA,330,300,301,62,32,HNL,SMF,2462,11,18,0,,0,62,0,0,0,0
2008,6,1,7,1337,1339,1644,1700,UA,940,N577UA,127,141,103,-16,-2,DEN,ORD,888,9,15,0,,0,NA,NA,NA,NA,NA
2008,6,11,3,700,710,901,843,AS,421,N609AS,121,93,89,18,-10,OAK,PDX,543,4,28,0,,0,0,0,18,0,0
2008,8,22,5,2010,1955,2025,2017,OH,5165,N595SW,75,82,61,8,15,CVG,BHM,396,5,9,0,,0,NA,NA,NA,NA,NA
2008,10,19,7,2223,2234,2310,2320,NW,311,N785NC,47,46,26,-10,-11,DTW,GRR,120,4,17,0,,0,NA,NA,NA,NA,NA
2008,12,23,2,1751,1635,1922,1815,WN,829,N265WN,91,100,79,67,76,MHT,BWI,377,4,8,0,,0,8,0,0,0,59
2008,9,7,7,2043,2045,2205,2207,US,1571,N451UW,82,82,45,-2,-2,PHL,MHT,290,6,31,0,,0,NA,NA,NA,NA,NA
2008,2,24,7,1556,1609,1719,1713,YV,7241,N571ML,83,64,39,6,-13,ORF,IAD,157,25,19,0,,0,NA,NA,NA,NA,NA
2008,5,5,1,1141,1145,1307,1310,WN,246,N756SA,86,85,72,-3,-4,RNO,PDX,444,2,12,0,,0,NA,NA,NA,NA,NA
2008,2,12,2,955,1000,1322,1320,AA,840,N236AA,147,140,113,2,-5,STL,LGA,887,8,26,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,NA,1650,NA,2020,OO,2880,N698BR,NA,150,NA,NA,NA,MKE,EWR,725,NA,NA,1,A,0,NA,NA,NA,NA,NA
2008,9,7,7,941,949,1009,1019,HA,304,N487HA,28,30,20,-10,-8,LIH,HNL,102,3,5,0,,0,NA,NA,NA,NA,NA
2008,2,26,2,1805,1745,1954,1943,CO,249,N17139,169,178,142,11,20,FLL,IAH,965,5,22,0,,0,NA,NA,NA,NA,NA
2008,11,24,1,1956,1952,2139,2131,YV,2641,N922FJ,103,99,84,8,4,MDT,CLT,413,5,14,0,,0,NA,NA,NA,NA,NA
2008,8,14,4,1106,1106,1217,1225,OO,4039,N466SW,71,79,50,-8,0,SLC,DRO,338,5,16,0,,0,NA,NA,NA,NA,NA
2008,4,2,3,1253,1255,1517,1526,EV,4817,N972EV,84,91,66,-9,-2,BTR,ATL,449,11,7,0,,0,NA,NA,NA,NA,NA
2008,7,14,1,1012,1010,1438,1505,CO,40,N38403,206,235,183,-27,2,IAH,EWR,1400,7,16,0,,0,NA,NA,NA,NA,NA
2008,12,22,1,1007,1009,1240,1238,NW,1242,N766NC,93,89,58,2,-2,ORD,DTW,235,16,19,0,,0,NA,NA,NA,NA,NA
2008,5,10,6,1425,1425,1608,1623,US,919,N409US,103,118,90,-15,0,CLT,FLL,631,2,11,0,,0,NA,NA,NA,NA,NA
2008,4,23,3,2218,2220,542,605,UA,238,N809UA,264,285,248,-23,-2,SAN,IAD,2253,7,9,0,,0,NA,NA,NA,NA,NA
2008,7,30,3,2005,2008,2138,2120,UA,1243,N503UA,93,72,50,18,-3,ORD,DSM,299,4,39,0,,0,0,0,18,0,0
2008,12,8,1,1825,1830,2004,2012,XE,2166,N12160,159,162,137,-8,-5,LEX,IAH,828,14,8,0,,0,NA,NA,NA,NA,NA
2008,7,27,7,1016,1020,1220,1220,AA,525,N525AA,184,180,161,0,-4,ORD,ELP,1236,4,19,0,,0,NA,NA,NA,NA,NA
2008,7,21,1,1810,1815,1947,1955,9E,3729,89149E,97,100,78,-8,-5,DTW,GSP,508,6,13,0,,0,NA,NA,NA,NA,NA
2008,4,23,3,1115,1050,1325,1315,WN,710,N753SW,70,85,54,10,25,LAS,SLC,368,2,14,0,,0,NA,NA,NA,NA,NA
2008,1,23,3,2058,2055,2231,2237,CO,757,N73278,273,282,252,-6,3,CLE,LAS,1825,6,15,0,,0,NA,NA,NA,NA,NA
2008,1,13,7,1806,1810,1927,1931,UA,1170,N536UA,81,81,57,-4,-4,LAX,SFO,337,5,19,0,,0,NA,NA,NA,NA,NA
2008,7,13,7,1540,1520,1656,1638,OH,5625,N806CA,76,78,55,18,20,CVG,GSP,317,3,18,0,,0,18,0,0,0,0
2008,2,22,5,841,830,1206,1140,9E,5940,80239E,145,130,94,26,11,MEM,BWI,787,8,43,0,,0,0,0,15,0,11
2008,4,7,1,1447,1445,1537,1540,WN,441,N291WN,50,55,39,-3,2,DAL,TUL,237,3,8,0,,0,NA,NA,NA,NA,NA
2008,2,24,7,1742,1750,2010,1959,MQ,4017,N661JA,148,129,121,11,-8,BHM,ORD,584,13,14,0,,0,NA,NA,NA,NA,NA
2008,5,15,4,655,700,911,810,CO,314,N14605,136,70,101,61,-5,DFW,IAH,224,7,28,0,,0,0,0,61,0,0
2008,7,24,4,1801,1603,1941,1737,UA,1524,N465UA,100,94,70,124,118,SFO,LAS,414,5,25,0,,0,58,0,6,0,60
2008,9,1,1,1043,1045,1201,1205,WN,2979,N356SW,78,80,62,-4,-2,MDW,MCI,405,4,12,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1904,1900,2242,2244,NW,846,N545US,158,164,136,-2,4,MSP,BOS,1124,6,16,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,1624,1630,1731,1739,NW,953,N336NB,127,129,106,-8,-6,MCO,MEM,683,9,12,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,926,930,1024,1030,AA,567,N411AA,58,60,33,-6,-4,OKC,DFW,175,13,12,0,,0,NA,NA,NA,NA,NA
2008,2,1,5,1638,1630,1807,1809,DL,829,N634DL,89,99,66,-2,8,TPA,ATL,406,11,12,0,,0,NA,NA,NA,NA,NA
2008,12,13,6,833,835,911,902,EV,5143,N708EV,98,87,65,9,-2,ATL,MEM,332,6,27,0,,0,NA,NA,NA,NA,NA
2008,4,16,3,1323,1328,1430,1431,FL,310,N906AT,67,63,45,-1,-5,ATL,CLT,227,5,17,0,,0,NA,NA,NA,NA,NA
2008,3,15,6,918,920,1644,1711,UA,306,N507UA,266,291,246,-27,-2,LAX,BWI,2329,6,14,0,,0,NA,NA,NA,NA,NA
2008,10,26,7,2047,2045,2237,2232,FL,478,N149AT,110,107,81,5,2,ATL,BWI,576,11,18,0,,0,NA,NA,NA,NA,NA
2008,7,26,6,2004,1855,2233,2150,DL,723,N925DL,149,175,125,43,69,BOS,ATL,946,9,15,0,,0,0,0,0,0,43
2008,11,28,5,1551,1600,1759,1820,XE,3004,N13553,68,80,53,-21,-9,MKE,CLE,328,4,11,0,,0,NA,NA,NA,NA,NA
2008,12,30,2,945,945,1114,1115,WN,181,N641SW,89,90,78,-1,0,MDW,OMA,423,2,9,0,,0,NA,NA,NA,NA,NA
2008,10,27,1,1447,1455,1602,1617,OO,7774,N579SW,75,82,61,-15,-8,SLC,SGU,269,3,11,0,,0,NA,NA,NA,NA,NA
2008,11,7,5,1230,1230,1457,1510,WN,3578,N246LV,207,220,193,-13,0,BWI,HOU,1246,5,9,0,,0,NA,NA,NA,NA,NA
2008,11,20,4,1652,1652,1819,1824,XE,2560,N13936,87,92,66,-5,0,MAF,IAH,429,13,8,0,,0,NA,NA,NA,NA,NA
2008,8,29,5,2344,2330,735,735,B6,318,N652JB,291,305,274,0,14,OAK,IAD,2408,5,12,0,,0,NA,NA,NA,NA,NA
2008,3,27,4,605,605,810,811,OH,5376,N956CA,125,126,97,-1,0,CHS,LGA,641,10,18,0,,0,NA,NA,NA,NA,NA
2008,9,1,1,1929,1930,2038,2047,OH,6433,N805CA,69,77,52,-9,-1,CVG,GSP,317,4,13,0,,0,NA,NA,NA,NA,NA
2008,2,27,3,1950,1954,8,20,US,128,N628AW,198,206,176,-12,-4,PHX,MKE,1460,4,18,0,,0,NA,NA,NA,NA,NA
2008,5,7,3,1220,1230,1300,1310,YV,1015,N27318,40,40,28,-10,-10,KOA,HNL,163,6,6,0,,0,NA,NA,NA,NA,NA
2008,3,15,6,917,926,1058,1055,OO,5715,N564SW,101,89,76,3,-9,CEC,SFO,304,3,22,0,,0,NA,NA,NA,NA,NA
2008,2,22,5,932,800,1105,954,US,1050,N107US,93,114,76,71,92,CLT,LGA,544,8,9,0,,0,0,0,71,0,0
2008,9,10,3,750,755,1007,949,OH,6469,N937CA,137,114,101,18,-5,EWR,CVG,569,1,35,0,,0,0,0,18,0,0
2008,6,7,6,1952,1955,2111,2107,OO,5987,N706SK,79,72,48,4,-3,ORD,DSM,299,8,23,0,,0,NA,NA,NA,NA,NA
2008,10,1,3,556,604,728,753,OO,6331,N982SW,152,169,138,-25,-8,COS,SFO,963,5,9,0,,0,NA,NA,NA,NA,NA
2008,3,9,7,933,900,1025,1000,XE,2605,N17513,52,60,39,25,33,IAH,DAL,217,3,10,0,,0,25,0,0,0,0
2008,5,20,2,851,845,935,930,WN,2246,N373SW,164,165,150,5,6,MCI,PHX,1044,4,10,0,,0,NA,NA,NA,NA,NA
2008,7,8,2,1852,1850,2142,2105,AA,1677,N612AA,290,255,227,37,2,ORD,SNA,1726,6,57,0,,0,0,0,37,0,0
2008,4,27,7,632,640,841,848,EV,4171,N681BR,129,128,107,-7,-8,ABE,ATL,692,11,11,0,,0,NA,NA,NA,NA,NA
2008,7,23,3,49,2248,209,2359,US,1443,N951UW,80,71,46,130,121,PHL,PIT,267,6,28,0,,0,0,121,9,0,0
2008,3,10,1,1954,1920,2228,2151,EV,4480,N738EV,154,151,110,37,34,EWR,ATL,745,6,38,0,,0,0,34,3,0,0
2008,8,18,1,603,600,713,710,US,771,N738US,70,70,53,3,3,BUF,DCA,296,4,13,0,,0,NA,NA,NA,NA,NA
2008,10,8,3,1858,1900,2311,2329,F9,612,N928FR,133,149,114,-18,-2,DEN,IND,977,5,14,0,,0,NA,NA,NA,NA,NA
2008,9,8,1,1010,1015,1126,1125,MQ,3792,N923AE,76,70,49,1,-5,XNA,DFW,281,17,10,0,,0,NA,NA,NA,NA,NA
2008,4,30,3,655,700,822,825,WN,2349,N605SW,87,85,70,-3,-5,PHX,BUR,369,2,15,0,,0,NA,NA,NA,NA,NA
2008,12,17,3,1917,1920,2041,2052,XE,2022,N12900,84,92,64,-11,-3,CLE,BDL,475,9,11,0,,0,NA,NA,NA,NA,NA
2008,10,20,1,1916,1920,2125,2140,9E,5721,89149E,129,140,100,-15,-4,MEM,MSP,700,16,13,0,,0,NA,NA,NA,NA,NA
2008,5,22,4,1730,1731,1901,1905,OO,6083,N976SW,91,94,73,-4,-1,ORD,LNK,466,6,12,0,,0,NA,NA,NA,NA,NA
2008,1,3,4,1409,1405,1635,1635,AA,1345,N435AA,266,270,238,0,4,ORD,LAX,1745,6,22,0,,0,NA,NA,NA,NA,NA
2008,7,5,6,1338,1340,1607,1605,WN,3269,N235WN,269,265,250,2,-2,MDW,OAK,1844,4,15,0,,0,NA,NA,NA,NA,NA
2008,9,12,5,1839,1830,1930,1930,WN,486,N261WN,111,120,97,0,9,BWI,MDW,611,6,8,0,,0,NA,NA,NA,NA,NA
2008,8,11,1,811,815,910,925,FL,726,N268AT,239,250,216,-15,-4,IND,LAS,1591,10,13,0,,0,NA,NA,NA,NA,NA
2008,6,9,1,2102,2040,2217,2156,EV,4682,N872AS,135,136,101,21,22,ATL,ATW,765,4,30,0,,0,0,0,21,0,0
2008,3,12,3,1107,1116,1228,1240,OO,6653,N746SK,81,84,58,-12,-9,SLC,DEN,391,8,15,0,,0,NA,NA,NA,NA,NA
2008,6,22,7,917,920,944,959,9E,2901,85069E,87,99,70,-15,-3,MSP,RAP,490,3,14,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1620,1150,1758,1315,AA,1447,N244AA,98,85,57,283,270,MSP,ORD,334,8,33,0,,0,270,0,13,0,0
2008,3,2,7,NA,1015,NA,1252,OO,6541,N728SK,NA,97,NA,NA,NA,DEN,BIS,517,NA,NA,1,B,0,NA,NA,NA,NA,NA
2008,5,25,7,1721,1725,1857,1915,WN,3513,N759GS,156,170,144,-18,-4,MCO,SAT,1040,3,9,0,,0,NA,NA,NA,NA,NA
2008,5,29,4,1607,1615,1924,1910,AS,31,N611AS,377,355,344,14,-8,BOS,PDX,2537,3,30,0,,0,NA,NA,NA,NA,NA
2008,7,21,1,557,600,735,741,DL,1666,N977DL,98,101,74,-6,-3,PIT,ATL,526,10,14,0,,0,NA,NA,NA,NA,NA
2008,8,20,3,1950,1950,2100,2101,OH,5428,N963CA,70,71,37,-1,0,CVG,DTW,229,8,25,0,,0,NA,NA,NA,NA,NA
2008,3,11,2,1220,1225,1359,1359,DL,1425,N129DL,99,94,74,0,-5,TPA,ATL,406,7,18,0,,0,NA,NA,NA,NA,NA
2008,4,30,3,1419,1433,1702,1718,YV,7050,N27173,103,105,72,-16,-14,ORD,GSP,577,3,28,0,,0,NA,NA,NA,NA,NA
2008,7,12,6,1453,1455,1655,1659,US,1051,N435US,122,124,101,-4,-2,FLL,CLT,631,8,13,0,,0,NA,NA,NA,NA,NA
2008,8,24,7,1902,1905,2052,2106,XE,2524,N21154,110,121,87,-14,-3,CLE,SAV,641,7,16,0,,0,NA,NA,NA,NA,NA
2008,11,12,3,1510,1515,1611,1618,NW,1712,N769NC,61,63,38,-7,-5,FSD,MSP,197,8,15,0,,0,NA,NA,NA,NA,NA
2008,8,17,7,1037,1000,1311,1235,AS,87,N557AS,214,215,178,36,37,SEA,ANC,1449,7,29,0,,0,36,0,0,0,0
2008,7,24,4,910,905,1254,1315,WN,2,N905WN,164,190,152,-21,5,OKC,BWI,1180,4,8,0,,0,NA,NA,NA,NA,NA
2008,7,8,2,651,617,818,739,FL,201,N603AT,87,82,69,39,34,CAK,LGA,396,9,9,0,,0,34,0,5,0,0
2008,12,6,6,1212,1210,1434,1425,WN,3885,N628SW,142,135,109,9,2,IND,MCO,828,9,24,0,,0,NA,NA,NA,NA,NA
2008,4,26,6,618,630,1000,1025,AA,1937,N5EDAA,222,235,198,-25,-12,BOS,SJU,1674,5,19,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1220,1225,1451,1459,US,1714,N443US,151,154,140,-8,-5,TPA,PHL,920,3,8,0,,0,NA,NA,NA,NA,NA
2008,4,27,7,1330,1330,1419,1425,WN,399,N410WN,49,55,35,-6,0,AUS,DAL,189,2,12,0,,0,NA,NA,NA,NA,NA
2008,9,19,5,1236,1234,1443,1439,NW,337,N333NW,127,125,75,4,2,LGA,DTW,501,6,46,0,,0,NA,NA,NA,NA,NA
2008,7,23,3,1855,1900,1958,1949,YV,1040,N27314,63,49,38,9,-5,HNL,ITO,216,4,21,0,,0,NA,NA,NA,NA,NA
2008,4,4,5,47,50,541,550,CO,1094,N77865,174,180,155,-9,-3,LAX,IAH,1379,6,13,0,,0,NA,NA,NA,NA,NA
2008,10,7,2,1826,1830,1936,1945,WN,1846,N927WN,70,75,58,-9,-4,RNO,LAS,345,5,7,0,,0,NA,NA,NA,NA,NA
2008,12,26,5,1537,1227,1839,1526,UA,418,N326UA,122,119,91,193,190,DEN,MSP,680,21,10,0,,0,190,0,3,0,0
2008,7,7,1,1659,1551,1820,1705,FL,329,N920AT,81,74,50,75,68,CLT,ATL,227,19,12,0,,0,0,0,7,0,68
2008,3,10,1,2015,2023,2120,2139,YV,2806,N924FJ,65,76,52,-19,-8,SNA,PHX,338,3,10,0,,0,NA,NA,NA,NA,NA
2008,4,11,5,617,620,715,727,9E,5703,87839E,58,67,39,-12,-3,HSV,MEM,184,8,11,0,,0,NA,NA,NA,NA,NA
2008,9,25,4,900,900,1050,1048,OH,6423,N447CA,110,108,89,2,0,CVG,JAX,614,5,16,0,,0,NA,NA,NA,NA,NA
2008,3,18,2,1132,905,1316,1103,US,143,N602AW,104,118,84,133,147,SJC,PHX,621,6,14,0,,0,133,0,0,0,0
2008,8,3,7,1353,1356,1435,1440,OO,5752,N251YV,42,44,27,-5,-3,LAX,CLD,86,3,12,0,,0,NA,NA,NA,NA,NA
2008,9,28,7,730,735,735,745,9E,5730,84099E,65,70,43,-10,-5,CHA,MEM,271,11,11,0,,0,NA,NA,NA,NA,NA
2008,3,7,5,930,930,1037,1030,WN,11,N312SW,67,60,51,7,0,DAL,HOU,239,4,12,0,,0,NA,NA,NA,NA,NA
2008,8,25,1,750,750,852,850,WN,968,N492WN,62,60,51,2,0,HOU,MSY,303,4,7,0,,0,NA,NA,NA,NA,NA
2008,7,6,7,715,715,827,840,MQ,4516,N854AE,72,85,58,-13,0,MIA,TLH,403,3,11,0,,0,NA,NA,NA,NA,NA
2008,5,27,2,831,830,937,940,WN,2493,N514SW,66,70,55,-3,1,SJC,ONT,333,4,7,0,,0,NA,NA,NA,NA,NA
2008,6,15,7,2128,2100,2230,2205,CO,1415,N18611,62,65,41,25,28,IAH,DFW,224,7,14,0,,0,25,0,0,0,0
2008,2,14,4,845,845,1142,1155,WN,2800,N734SA,117,130,107,-13,0,PHX,AUS,872,3,7,0,,0,NA,NA,NA,NA,NA
2008,4,17,4,1910,1915,2042,2105,WN,896,N230WN,212,230,197,-23,-5,BNA,PHX,1448,7,8,0,,0,NA,NA,NA,NA,NA
2008,4,9,3,1023,1027,1227,1215,UA,441,N590UA,244,228,225,12,-4,BWI,DEN,1491,6,13,0,,0,NA,NA,NA,NA,NA
2008,5,9,5,1519,1510,1819,1820,AA,1326,N4XBAA,120,130,103,-1,9,STL,TPA,869,4,13,0,,0,NA,NA,NA,NA,NA
2008,5,17,6,1110,1015,1152,1101,MQ,3277,N218AE,42,46,22,51,55,DFW,ACT,89,7,13,0,,0,51,0,0,0,0
2008,7,31,4,1551,1555,1813,1814,XE,2967,N22971,82,79,64,-1,-4,MSN,CLE,402,8,10,0,,0,NA,NA,NA,NA,NA
2008,8,29,5,1412,1415,1656,1646,US,1249,N716UW,164,151,135,10,-3,DCA,FLL,899,3,26,0,,0,NA,NA,NA,NA,NA
2008,7,14,1,1549,1550,1843,1845,WN,1152,N745SW,174,175,155,-2,-1,PVD,MCO,1073,6,13,0,,0,NA,NA,NA,NA,NA
2008,9,23,2,1702,1650,1826,1820,WN,1209,N306SW,144,150,132,6,12,MCO,STL,880,3,9,0,,0,NA,NA,NA,NA,NA
2008,9,9,2,1843,1856,1902,1916,UA,561,N924UA,79,80,45,-14,-13,DAY,ORD,240,9,25,0,,0,NA,NA,NA,NA,NA
2008,11,20,4,1540,1445,1707,1615,MQ,3167,N854MQ,87,90,72,52,55,SFO,SNA,372,6,9,0,,0,1,0,0,0,51
2008,7,7,1,559,600,826,845,AS,454,N549AS,147,165,126,-19,-1,SEA,LAX,954,8,13,0,,0,NA,NA,NA,NA,NA
2008,1,18,5,1631,1625,1856,1840,WN,1320,N360SW,85,75,67,16,6,LAX,PHX,370,6,12,0,,0,0,0,11,0,5
2008,2,2,6,935,940,1147,1206,B6,78,N641JB,132,146,120,-19,-5,MCO,JFK,944,3,9,0,,0,NA,NA,NA,NA,NA
2008,8,24,7,1700,1706,1737,1742,OO,5428,N586SW,37,36,24,-5,-6,MRY,SFO,77,5,8,0,,0,NA,NA,NA,NA,NA
2008,6,21,6,1630,1600,1854,1806,OH,5280,N679CA,144,126,73,48,30,DTW,JFK,508,14,57,0,,0,0,30,18,0,0
2008,2,2,6,955,1005,1050,1105,XE,2303,N15527,55,60,37,-15,-10,BWI,EWR,169,5,13,0,,0,NA,NA,NA,NA,NA
2008,8,23,6,1056,931,1157,1035,OO,5448,N229SW,61,64,45,82,85,SBP,SFO,191,3,13,0,,0,0,0,82,0,0
2008,10,27,1,1905,1850,2133,2151,DL,1452,N907DE,148,181,128,-18,15,TPA,BOS,1185,10,10,0,,0,NA,NA,NA,NA,NA
2008,9,1,1,1159,941,1315,1110,XE,7658,N14177,76,89,55,125,138,SLC,DEN,391,7,14,0,,0,0,0,0,0,125
2008,2,25,1,1830,1830,2030,2010,NW,143,N763NW,120,100,63,20,0,ORD,MSP,334,9,48,0,,0,0,0,20,0,0
2008,8,26,2,532,530,810,809,CO,1027,N33714,218,219,199,1,2,JFK,IAH,1417,8,11,0,,0,NA,NA,NA,NA,NA
2008,9,14,7,1059,1103,1151,1159,OO,5410,N220SW,52,56,34,-8,-4,LAX,SAN,109,2,16,0,,0,NA,NA,NA,NA,NA
2008,6,17,2,1122,1045,1339,1300,MQ,4914,N840AE,137,135,98,39,37,LGA,CVG,585,5,34,0,,0,0,0,2,0,37
2008,5,20,2,700,705,948,1010,CO,1401,N33266,168,185,149,-22,-5,EWR,FLL,1065,5,14,0,,0,NA,NA,NA,NA,NA
2008,5,27,2,1857,1655,1939,1741,MQ,3247,N211NE,42,46,24,118,122,DFW,ACT,89,3,15,0,,0,0,118,0,0,0
2008,12,16,2,NA,1455,NA,1710,WN,215,N790SW,NA,75,NA,NA,NA,MDW,PIT,402,NA,NA,1,A,0,NA,NA,NA,NA,NA
2008,10,21,2,1251,1300,1401,1418,B6,67,N729JB,70,78,55,-17,-9,BUF,JFK,301,4,11,0,,0,NA,NA,NA,NA,NA
2008,10,30,4,2144,2145,2344,2350,MQ,4090,N677MQ,120,125,102,-6,-1,ORD,OKC,693,5,13,0,,0,NA,NA,NA,NA,NA
2008,9,24,3,1839,1840,2000,2010,WN,1227,N445WN,81,90,71,-10,-1,SMF,SAN,480,2,8,0,,0,NA,NA,NA,NA,NA
2008,9,3,3,1141,1145,1214,1222,HA,528,N486HA,33,37,20,-8,-4,HNL,OGG,100,5,8,0,,0,NA,NA,NA,NA,NA
2008,1,27,7,NA,1638,NA,1822,YV,7086,N502MJ,NA,104,NA,NA,NA,BOS,IAD,413,NA,NA,1,A,0,NA,NA,NA,NA,NA
2008,10,3,5,1830,1835,2004,2020,MQ,4074,N516MQ,94,105,76,-16,-5,ORD,XNA,522,4,14,0,,0,NA,NA,NA,NA,NA
2008,7,9,3,755,800,932,944,OH,5523,N523CA,97,104,63,-12,-5,LGA,RDU,431,8,26,0,,0,NA,NA,NA,NA,NA
2008,9,27,6,1403,1400,1710,1725,WN,2251,N268WN,127,145,111,-15,3,DEN,HOU,883,3,13,0,,0,NA,NA,NA,NA,NA
2008,6,10,2,1359,1406,1638,1656,OO,5868,N923SW,99,110,82,-18,-7,ORD,AVP,631,3,14,0,,0,NA,NA,NA,NA,NA
2008,7,2,3,1128,1132,1219,1230,YV,7168,N75987,51,58,37,-11,-4,GRB,ORD,174,7,7,0,,0,NA,NA,NA,NA,NA
2008,2,2,6,1604,1605,1841,1855,AA,1076,N244AA,97,110,83,-14,-1,STL,DCA,719,3,11,0,,0,NA,NA,NA,NA,NA
2008,9,3,3,650,700,835,857,B6,1223,N236JB,105,117,84,-22,-10,BOS,RDU,612,3,18,0,,0,NA,NA,NA,NA,NA
2008,5,4,7,1625,1630,1745,1800,9E,5775,86739E,80,90,71,-15,-5,PFN,MEM,417,4,5,0,,0,NA,NA,NA,NA,NA
2008,1,19,6,1520,1520,1609,1615,WN,1539,N219WN,49,55,34,-6,0,LAS,ONT,197,5,10,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,NA,820,NA,1005,AA,1077,,NA,225,NA,NA,NA,DFW,SFO,1464,NA,NA,1,A,0,NA,NA,NA,NA,NA
2008,3,29,6,821,825,924,923,DL,1292,N915DN,123,118,95,1,-4,SLC,LAX,590,11,17,0,,0,NA,NA,NA,NA,NA
